caseId,createdAt,completedAt,cycleTimeHours,revisionCount,rejectionCount,stageCount,status,priority,departmentId
Application_1141114991,2016-01-04T18:47:14.135000+00:00,2016-01-27T12:56:37.682000+00:00,546.16,0,2,3,rejected,Medium,User_43
Application_918770224,2016-01-04T18:50:10.563000+00:00,2016-02-17T13:41:24.994000+00:00,1050.85,3,0,5,pending,Medium,User_1
Application_1016816804,2016-01-04T19:04:49.998000+00:00,2016-01-22T14:42:58.991000+00:00,427.64,0,0,4,pending,Low,User_31
Application_1650844500,2016-01-04T19:14:57.883000+00:00,2016-02-24T09:36:52.493000+00:00,1214.37,0,0,5,pending,High,User_1
Application_1854801140,2016-01-04T19:16:28.078000+00:00,2016-02-29T07:00:15.373000+00:00,1331.73,3,0,3,rejected,Low,User_1
Application_2078020265,2016-01-04T19:19:26.630000+00:00,2016-01-13T12:23:58.292000+00:00,209.08,1,3,4,rejected,Medium,User_1
Application_567907480,2016-01-04T19:21:49.681000+00:00,2016-01-22T08:33:31.958000+00:00,421.2,0,0,4,pending,High,User_22
Application_748088065,2016-01-04T19:40:34.453000+00:00,2016-02-01T13:05:51.968000+00:00,665.42,0,0,4,pending,Medium,User_1
Application_572814439,2016-01-04T20:01:26.109000+00:00,2016-01-29T11:14:47.936000+00:00,591.22,0,0,5,rejected,High,User_1
Application_256650628,2016-01-04T20:01:27.588000+00:00,2016-01-29T07:36:05.715000+00:00,587.58,0,0,5,pending,Medium,User_1
Application_1151254747,2016-01-04T20:05:20.179000+00:00,2016-02-29T07:01:52.593000+00:00,1330.94,2,0,3,rejected,Low,User_1
Application_972938507,2016-01-04T20:08:31.768000+00:00,2016-01-28T12:11:10.146000+00:00,568.04,1,0,4,pending,High,User_1
Application_360475310,2016-01-04T20:09:03.737000+00:00,2016-01-14T14:47:57.942000+00:00,234.65,0,0,5,pending,Low,User_1
Application_19324985,2016-01-04T20:36:17.556000+00:00,2016-01-12T18:09:24.065000+00:00,189.55,0,0,3,rejected,Low,User_1
Application_1643165806,2016-01-04T20:55:03.972000+00:00,2016-02-22T11:46:53.238000+00:00,1166.86,0,2,4,rejected,Medium,User_1
Application_418070482,2016-01-04T20:56:01.716000+00:00,2016-02-22T11:35:58.463000+00:00,1166.67,1,0,5,pending,Medium,User_1
Application_1248349972,2016-01-04T21:00:27.548000+00:00,2016-02-05T10:13:29.526000+00:00,757.22,0,0,5,rejected,Low,User_1
Application_923963777,2016-01-04T21:01:26.010000+00:00,2016-01-15T10:58:36.068000+00:00,253.95,0,0,4,pending,Low,User_1
Application_1746133767,2016-01-04T21:22:59.108000+00:00,2016-01-13T10:16:17.288000+00:00,204.89,0,0,4,pending,Medium,User_1
Application_920497952,2016-01-04T21:37:11.994000+00:00,2016-02-06T07:12:34.454000+00:00,777.59,1,0,3,rejected,High,User_1
Application_886515262,2016-01-04T21:48:17.075000+00:00,2016-01-28T13:03:27.380000+00:00,567.25,1,0,5,pending,High,User_1
Application_416441220,2016-01-04T21:52:52.272000+00:00,2016-02-06T07:12:32.200000+00:00,777.33,0,0,3,rejected,Low,User_1
Application_1975617123,2016-01-04T22:20:23.818000+00:00,2016-01-15T15:45:35.290000+00:00,257.42,1,0,5,pending,Medium,User_1
Application_726777197,2016-01-04T22:28:04.229000+00:00,2016-02-06T07:12:40.437000+00:00,776.74,0,0,3,rejected,Low,User_1
Application_275597794,2016-01-05T00:13:37.421000+00:00,2016-01-27T10:13:34.642000+00:00,538.0,2,0,5,rejected,Low,User_1
Application_153538723,2016-01-05T06:32:06.271000+00:00,2016-02-24T09:57:08.155000+00:00,1203.42,0,0,5,rejected,Low,User_1
Application_368205428,2016-01-05T07:34:12.053000+00:00,2016-02-01T15:53:53.352000+00:00,656.33,2,0,4,pending,Medium,User_1
Application_923808413,2016-01-05T08:04:49.732000+00:00,2016-01-13T15:40:28.528000+00:00,199.59,0,0,4,pending,Medium,User_92
Application_1933550065,2016-01-05T08:23:53.784000+00:00,2016-03-03T07:00:47.434000+00:00,1390.61,7,0,3,rejected,Medium,User_1
Application_854409161,2016-01-05T08:48:04.667000+00:00,2016-02-05T07:00:38.702000+00:00,742.21,0,0,2,rejected,Low,User_85
Application_346636726,2016-01-05T08:49:51.416000+00:00,2016-01-13T15:49:26.744000+00:00,198.99,1,0,4,pending,Medium,User_24
Application_1420077883,2016-01-05T09:10:04.081000+00:00,2016-02-10T14:59:24.207000+00:00,869.82,1,0,5,pending,High,User_1
Application_236257423,2016-01-05T09:23:57.597000+00:00,2016-02-06T07:12:52.645000+00:00,765.82,0,0,3,rejected,Medium,User_1
Application_1892186837,2016-01-05T09:32:52.120000+00:00,2016-01-08T15:10:40.398000+00:00,77.63,0,2,4,rejected,Low,User_1
Application_438518989,2016-01-05T09:49:46.021000+00:00,2016-01-22T06:47:59.404000+00:00,404.97,1,0,5,pending,Low,User_1
Application_788421650,2016-01-05T09:53:16.447000+00:00,2016-03-03T07:00:39.065000+00:00,1389.12,1,0,2,rejected,Low,User_4
Application_1447851462,2016-01-05T10:04:42.622000+00:00,2016-01-20T09:07:19.316000+00:00,359.04,0,2,4,rejected,Medium,User_3
Application_664267418,2016-01-05T10:10:01.145000+00:00,2016-01-20T08:34:49.086000+00:00,358.41,0,0,3,rejected,Medium,User_1
Application_2118101879,2016-01-05T10:14:11.329000+00:00,2016-01-11T13:26:05.392000+00:00,147.2,0,0,3,pending,Medium,User_16
Application_1259601023,2016-01-05T10:46:40.644000+00:00,2016-01-13T14:59:15.555000+00:00,196.21,1,0,3,pending,Medium,User_47
Application_969058358,2016-01-05T10:48:22.177000+00:00,2016-01-27T12:28:59.525000+00:00,529.68,0,2,5,rejected,High,User_1
Application_29490720,2016-01-05T10:56:50.517000+00:00,2016-01-20T10:33:29.635000+00:00,359.61,0,0,4,pending,High,User_47
Application_193978070,2016-01-05T10:58:53.232000+00:00,2016-01-15T12:17:09.465000+00:00,241.3,0,0,5,pending,High,User_1
Application_1916415976,2016-01-05T10:59:48.486000+00:00,2016-01-15T08:52:20.968000+00:00,237.88,0,0,5,pending,Low,User_1
Application_1267839101,2016-01-05T11:08:32.694000+00:00,2016-01-25T12:07:01.297000+00:00,480.97,0,0,4,pending,Medium,User_1
Application_1101248362,2016-01-05T11:11:11.458000+00:00,2016-02-16T08:32:46.709000+00:00,1005.36,0,0,5,rejected,Low,User_1
Application_1800870760,2016-01-05T11:16:59.420000+00:00,2016-01-22T07:25:17.207000+00:00,404.14,1,0,4,pending,High,User_85
Application_1484851617,2016-01-05T11:20:20.505000+00:00,2016-02-05T07:00:24.281000+00:00,739.67,1,0,2,rejected,Low,User_4
Application_402039661,2016-01-05T11:31:29.221000+00:00,2016-02-02T13:29:49.695000+00:00,673.97,3,5,3,rejected,High,User_1
Application_1494501575,2016-01-05T11:51:39.155000+00:00,2016-01-22T06:57:28.702000+00:00,403.1,0,0,5,pending,High,User_1
Application_1675166178,2016-01-05T11:53:47.651000+00:00,2016-01-20T16:29:27.586000+00:00,364.59,0,0,5,pending,Medium,User_1
Application_297421946,2016-01-05T12:09:03.143000+00:00,2016-01-22T06:58:49.732000+00:00,402.83,0,0,5,pending,Low,User_1
Application_920229339,2016-01-05T12:37:23.767000+00:00,2016-02-08T15:45:13.723000+00:00,819.13,0,0,5,pending,High,User_1
Application_562322973,2016-01-05T12:44:12.875000+00:00,2016-01-13T10:59:31.653000+00:00,190.26,1,0,3,rejected,High,User_1
Application_722397148,2016-01-05T12:44:52.069000+00:00,2016-01-19T15:16:49.899000+00:00,338.53,3,0,5,pending,Medium,User_1
Application_1645236489,2016-01-05T12:49:46.815000+00:00,2016-02-01T10:41:48.790000+00:00,645.87,4,0,2,rejected,Medium,User_37
Application_1868808301,2016-01-05T12:51:23.173000+00:00,2016-01-14T10:34:43.313000+00:00,213.72,1,0,4,pending,Medium,User_21
Application_1702060008,2016-01-05T13:11:08.580000+00:00,2016-01-14T07:24:15.952000+00:00,210.22,0,0,5,pending,Medium,User_1
Application_2059945768,2016-01-05T13:14:35.385000+00:00,2016-01-22T07:20:58.110000+00:00,402.11,0,0,5,pending,High,User_1
Application_2115613475,2016-01-05T13:21:00.197000+00:00,2016-03-03T07:01:22.944000+00:00,1385.67,4,0,3,rejected,Medium,User_1
Application_409724822,2016-01-05T13:28:06.969000+00:00,2016-02-06T07:12:56.244000+00:00,761.75,0,0,3,rejected,High,User_1
Application_788960916,2016-01-05T13:33:51.045000+00:00,2016-02-06T07:12:53.634000+00:00,761.65,0,0,3,rejected,High,User_1
Application_1807951250,2016-01-05T13:40:32.810000+00:00,2016-01-15T07:55:08.415000+00:00,234.24,0,0,4,pending,Medium,User_85
Application_944177310,2016-01-05T13:44:13.455000+00:00,2016-02-06T07:12:51.465000+00:00,761.48,1,0,3,rejected,Medium,User_1
Application_1277100580,2016-01-05T13:48:39.449000+00:00,2016-01-13T14:52:18.399000+00:00,193.06,0,0,4,pending,Low,User_3
Application_1943199357,2016-01-05T13:54:38.881000+00:00,2016-01-13T14:12:01.433000+00:00,192.29,0,0,4,pending,High,User_1
Application_1462709587,2016-01-05T13:55:35.429000+00:00,2016-01-12T15:18:32.394000+00:00,169.38,0,0,5,pending,Medium,User_1
Application_1911804233,2016-01-05T14:00:51.292000+00:00,2016-02-07T07:00:21.508000+00:00,784.99,0,0,3,rejected,Medium,User_1
Application_1195396325,2016-01-05T14:02:20.105000+00:00,2016-01-13T14:45:58.132000+00:00,192.73,0,0,5,pending,Medium,User_1
Application_1274070913,2016-01-05T14:13:16.353000+00:00,2016-02-05T07:00:18.654000+00:00,736.78,1,0,2,rejected,Low,User_3
Application_503966930,2016-01-05T14:29:54.632000+00:00,2016-01-22T15:04:18.460000+00:00,408.57,0,0,4,pending,High,User_85
Application_1362293013,2016-01-05T14:47:59.382000+00:00,2016-01-22T07:03:55.420000+00:00,400.27,1,0,4,pending,Medium,User_85
Application_866541745,2016-01-05T14:51:59.336000+00:00,2016-03-03T07:01:18.951000+00:00,1384.16,3,0,2,rejected,Low,User_21
Application_200000547,2016-01-05T14:52:56.723000+00:00,2016-02-24T07:34:40.757000+00:00,1192.7,1,0,5,pending,Low,User_1
Application_948906324,2016-01-05T14:56:35.768000+00:00,2016-01-13T09:00:37.998000+00:00,186.07,0,0,4,pending,Low,User_1
Application_1172125329,2016-01-05T14:56:56.323000+00:00,2016-01-15T10:23:07.752000+00:00,235.44,1,3,4,rejected,Low,User_1
Application_1931792282,2016-01-05T14:59:08.621000+00:00,2016-01-07T19:35:25.891000+00:00,52.6,0,2,3,rejected,Low,User_1
Application_275338795,2016-01-05T15:02:12.317000+00:00,2016-01-11T15:51:04.982000+00:00,144.81,0,0,4,pending,Low,User_7
Application_243636886,2016-01-05T15:10:02.732000+00:00,2016-02-11T07:00:31.914000+00:00,879.84,0,0,3,rejected,Low,User_1
Application_1838732360,2016-01-05T15:28:36.073000+00:00,2016-02-05T07:00:33.242000+00:00,735.53,0,0,2,rejected,Low,User_24
Application_125495187,2016-01-05T15:55:01.056000+00:00,2016-01-21T07:09:41.101000+00:00,375.24,0,2,4,rejected,Low,User_1
Application_2006366791,2016-01-05T16:01:51.443000+00:00,2016-02-22T07:01:20.240000+00:00,1142.99,4,0,4,pending,Medium,User_92
Application_1930449097,2016-01-05T16:03:54.068000+00:00,2016-02-05T07:00:42.699000+00:00,734.95,0,0,2,rejected,Medium,User_14
Application_1640008006,2016-01-05T16:08:05.384000+00:00,2016-01-14T13:01:26.169000+00:00,212.89,0,0,4,pending,Low,User_1
Application_1281827491,2016-01-05T16:09:23.396000+00:00,2016-01-22T07:42:15.363000+00:00,399.55,0,0,5,pending,Low,User_1
Application_1854554571,2016-01-05T16:10:42.688000+00:00,2016-01-20T09:03:21.851000+00:00,352.88,0,0,5,pending,Low,User_1
Application_13372270,2016-01-05T16:12:44.241000+00:00,2016-01-18T09:32:25.409000+00:00,305.33,0,0,4,pending,Low,User_1
Application_1492351094,2016-01-05T16:13:24.971000+00:00,2016-01-22T07:38:46.659000+00:00,399.42,1,0,5,pending,Medium,User_1
Application_675506291,2016-01-05T16:21:19.432000+00:00,2016-01-19T12:36:33.380000+00:00,332.25,0,0,4,pending,Medium,User_1
Application_898874076,2016-01-05T16:24:14.653000+00:00,2016-03-03T07:00:49.762000+00:00,1382.61,3,0,3,rejected,Low,User_1
Application_1251541081,2016-01-05T16:30:55.985000+00:00,2016-01-08T16:53:59.417000+00:00,72.38,0,0,2,rejected,Medium,User_14
Application_1853222107,2016-01-05T16:49:11.138000+00:00,2016-01-19T10:52:58.163000+00:00,330.06,0,2,4,rejected,Medium,User_1
Application_1629784556,2016-01-05T16:52:13.051000+00:00,2016-01-29T09:06:48.737000+00:00,568.24,1,0,5,pending,High,User_1
Application_190984886,2016-01-05T17:19:51.151000+00:00,2016-01-13T15:55:36.336000+00:00,190.6,1,0,5,pending,Medium,User_1
Application_911291915,2016-01-05T17:30:27.818000+00:00,2016-02-06T07:12:26.619000+00:00,757.7,0,0,2,rejected,High,User_4
Application_1179942266,2016-01-05T17:37:26.786000+00:00,2016-01-14T07:52:16.470000+00:00,206.25,0,0,4,pending,High,User_1
Application_1807570830,2016-01-05T17:46:10.322000+00:00,2016-01-29T08:14:55.629000+00:00,566.48,0,0,5,pending,Medium,User_1
Application_88479581,2016-01-05T17:49:06.491000+00:00,2016-02-22T11:11:42.194000+00:00,1145.38,0,0,4,pending,High,User_74
Application_804815556,2016-01-05T17:51:36.944000+00:00,2016-01-21T13:27:21.461000+00:00,379.6,1,0,4,pending,Medium,User_1
Application_1669670154,2016-01-05T18:03:15.925000+00:00,2016-01-14T09:18:51.238000+00:00,207.26,0,0,4,pending,Low,User_1
Application_1231177181,2016-01-05T18:06:25.110000+00:00,2016-01-15T08:48:20.167000+00:00,230.7,2,0,4,pending,High,User_92
Application_989064530,2016-01-05T18:45:13.266000+00:00,2016-01-26T09:30:51.856000+00:00,494.76,0,0,5,pending,Medium,User_1
Application_2063036518,2016-01-05T18:55:29.469000+00:00,2016-01-13T10:44:34.991000+00:00,183.82,0,0,3,pending,Low,User_4
Application_1174199914,2016-01-05T19:03:43.641000+00:00,2016-01-20T07:39:58.470000+00:00,348.6,0,0,5,pending,Low,User_1
Application_1891076145,2016-01-05T19:14:35.562000+00:00,2016-01-15T14:44:43.020000+00:00,235.5,0,0,5,pending,Medium,User_1
Application_1226577675,2016-01-05T19:27:36.504000+00:00,2016-01-14T10:18:09.389000+00:00,206.84,0,0,4,pending,Medium,User_1
Application_987213908,2016-01-05T19:32:01.042000+00:00,2016-01-22T09:21:45.426000+00:00,397.83,0,2,5,rejected,Medium,User_1
Application_373612346,2016-01-05T19:33:01.091000+00:00,2016-01-22T07:45:30.194000+00:00,396.21,0,0,4,pending,Medium,User_14
Application_678686961,2016-01-05T19:39:19.595000+00:00,2016-02-09T08:02:22.467000+00:00,828.38,1,0,5,pending,High,User_1
Application_1247929652,2016-01-05T19:50:59.699000+00:00,2016-01-22T06:49:13.017000+00:00,394.97,0,0,4,pending,High,User_14
Application_1880024094,2016-01-05T19:53:46.732000+00:00,2016-02-07T07:00:38.609000+00:00,779.11,0,0,2,rejected,Low,User_4
Application_829714042,2016-01-05T20:02:22.961000+00:00,2016-01-11T14:39:53.142000+00:00,138.63,0,0,5,pending,Medium,User_1
Application_111956933,2016-01-05T20:02:46.466000+00:00,2016-03-03T07:01:30.026000+00:00,1378.98,4,0,3,rejected,Low,User_1
Application_1922956945,2016-01-05T20:05:46.996000+00:00,2016-02-07T07:00:45.908000+00:00,778.92,0,0,3,rejected,Low,User_1
Application_1562741414,2016-01-05T20:14:38.405000+00:00,2016-01-20T09:43:35.072000+00:00,349.48,0,0,4,pending,Medium,User_1
Application_983392205,2016-01-05T20:18:13.813000+00:00,2016-05-20T08:00:43.113000+00:00,3251.71,1,0,5,pending,Medium,User_1
Application_929235447,2016-01-05T20:23:06.448000+00:00,2016-03-03T07:01:00.505000+00:00,1378.63,3,0,3,rejected,Low,User_1
Application_2012524282,2016-01-05T20:35:31.022000+00:00,2016-01-13T15:41:32.780000+00:00,187.1,0,0,5,pending,Low,User_1
Application_874857207,2016-01-05T20:41:13.032000+00:00,2016-02-07T07:00:20.494000+00:00,778.32,0,0,3,rejected,Medium,User_1
Application_74089970,2016-01-05T20:44:41.346000+00:00,2016-01-07T16:04:24.464000+00:00,43.33,0,2,2,rejected,Medium,User_1
Application_1291947335,2016-01-05T21:19:51.233000+00:00,2016-01-19T13:31:12.851000+00:00,328.19,0,2,4,rejected,Low,User_1
Application_1559270931,2016-01-05T21:45:59.914000+00:00,2016-01-15T09:43:55.392000+00:00,227.97,0,0,4,pending,Low,User_1
Application_2003843374,2016-01-05T23:11:08.776000+00:00,2016-01-22T12:52:19.554000+00:00,397.69,0,2,5,rejected,Low,User_1
Application_493812399,2016-01-06T05:17:14.172000+00:00,2016-01-20T14:58:28.200000+00:00,345.69,0,0,5,pending,High,User_1
Application_144264435,2016-01-06T06:21:04.248000+00:00,2016-01-13T17:01:23.421000+00:00,178.67,0,0,5,pending,Low,User_1
Application_2005183817,2016-01-06T07:08:44.746000+00:00,2016-01-12T10:37:25.783000+00:00,147.48,1,0,4,pending,Low,User_30
Application_606090913,2016-01-06T08:08:53.453000+00:00,2016-02-06T07:12:45.338000+00:00,743.06,0,0,2,rejected,Low,User_110
Application_1377264777,2016-01-06T08:13:06.543000+00:00,2016-01-14T10:37:47.414000+00:00,194.41,0,0,5,pending,Low,User_1
Application_1052983039,2016-01-06T08:15:42.829000+00:00,2016-01-22T07:00:28.394000+00:00,382.75,0,0,5,pending,Low,User_1
Application_1363165385,2016-01-06T08:26:52.291000+00:00,2016-01-11T11:46:50.513000+00:00,123.33,0,0,3,rejected,High,User_1
Application_1426271838,2016-01-06T08:33:43.915000+00:00,2016-01-15T15:42:08.819000+00:00,223.14,0,0,4,pending,High,User_11
Application_1537110918,2016-01-06T08:42:13.095000+00:00,2016-01-15T13:45:27.531000+00:00,221.05,0,0,5,pending,Medium,User_1
Application_1313879847,2016-01-06T08:45:34.037000+00:00,2016-03-03T07:00:55.326000+00:00,1366.26,4,0,2,rejected,Medium,User_4
Application_162342266,2016-01-06T08:48:07.885000+00:00,2016-02-22T07:22:09.524000+00:00,1126.57,0,0,4,pending,Low,User_21
Application_2039499576,2016-01-06T08:55:48.944000+00:00,2016-01-18T10:20:44.339000+00:00,289.42,0,0,3,pending,High,User_5
Application_1326688469,2016-01-06T09:07:33.113000+00:00,2016-02-07T07:00:14.245000+00:00,765.88,0,0,3,rejected,High,User_1
Application_1549864001,2016-01-06T09:07:56.632000+00:00,2016-01-22T07:02:35.863000+00:00,381.91,1,0,4,pending,High,User_11
Application_466958327,2016-01-06T09:17:34.583000+00:00,2016-01-14T12:59:47.185000+00:00,195.7,0,0,4,pending,High,User_5
Application_232465255,2016-01-06T09:22:02.983000+00:00,2016-01-14T12:41:48.820000+00:00,195.33,0,0,3,pending,Low,User_110
Application_664361440,2016-01-06T09:27:13.613000+00:00,2016-02-07T07:00:18.283000+00:00,765.55,0,0,3,rejected,High,User_1
Application_1508103415,2016-01-06T09:45:07.047000+00:00,2016-01-25T15:10:43.380000+00:00,461.43,0,0,4,pending,Low,User_21
Application_1747572025,2016-01-06T09:58:43.468000+00:00,2016-01-18T09:19:09.991000+00:00,287.34,0,0,3,rejected,Medium,User_1
Application_1302654957,2016-01-06T10:09:44.455000+00:00,2016-02-07T07:00:23.636000+00:00,764.84,0,0,3,rejected,High,User_1
Application_2120232738,2016-01-06T10:10:33.887000+00:00,2016-02-29T09:15:36.928000+00:00,1295.08,0,0,6,rejected,Low,User_1
Application_1930715945,2016-01-06T10:11:12.889000+00:00,2016-02-08T07:00:36.779000+00:00,788.82,0,0,3,rejected,High,User_1
Application_1439119047,2016-01-06T10:15:58.012000+00:00,2016-01-15T12:41:33.187000+00:00,218.43,0,0,4,pending,Low,User_4
Application_807098596,2016-01-06T10:24:33.423000+00:00,2016-01-14T10:56:25.750000+00:00,192.53,0,2,3,rejected,Low,User_87
Application_1295329022,2016-01-06T10:38:13.679000+00:00,2016-02-16T16:25:24.938000+00:00,989.79,7,0,4,pending,Medium,User_11
Application_1699815319,2016-01-06T10:40:55.784000+00:00,2016-01-14T15:14:02.026000+00:00,196.55,0,0,4,pending,Medium,User_1
Application_1498056352,2016-01-06T10:59:06.131000+00:00,2016-02-29T07:00:50.852000+00:00,1292.03,4,0,3,rejected,High,User_1
Application_743887463,2016-01-06T11:03:05.545000+00:00,2016-01-28T13:07:55.837000+00:00,530.08,1,0,4,pending,High,User_14
Application_1173759169,2016-01-06T11:31:00.696000+00:00,2016-02-08T12:56:56.810000+00:00,793.43,2,0,5,pending,High,User_1
Application_2092350091,2016-01-06T11:53:43.198000+00:00,2016-02-29T07:00:47.796000+00:00,1291.12,2,0,3,rejected,Low,User_1
Application_1979284304,2016-01-06T12:07:53.720000+00:00,2016-01-12T09:18:29.850000+00:00,141.18,0,0,4,pending,Low,User_17
Application_297491355,2016-01-06T12:28:41.146000+00:00,2016-01-14T08:35:00.151000+00:00,188.11,0,0,4,pending,Medium,User_1
Application_1204730406,2016-01-06T12:46:48.780000+00:00,2016-01-15T07:24:30.391000+00:00,210.63,0,0,4,pending,Medium,User_89
Application_1634651522,2016-01-06T13:02:20.264000+00:00,2016-02-09T16:28:53.660000+00:00,819.44,1,1,5,rejected,Low,User_1
Application_1470184564,2016-01-06T13:03:33.769000+00:00,2016-01-26T13:13:40.188000+00:00,480.17,0,2,4,rejected,Low,User_1
Application_1944285638,2016-01-06T13:03:39.746000+00:00,2016-01-15T14:31:15.096000+00:00,217.46,0,2,4,rejected,Low,User_1
Application_836161395,2016-01-06T13:25:29.598000+00:00,2016-02-05T14:12:12.730000+00:00,720.78,0,0,4,pending,Medium,User_110
Application_1945220465,2016-01-06T13:39:32.631000+00:00,2016-01-22T09:46:03.034000+00:00,380.11,1,0,4,pending,Medium,User_10
Application_1764180224,2016-01-06T13:41:06.612000+00:00,2016-02-15T12:49:37.628000+00:00,959.14,1,0,5,pending,Low,User_1
Application_1898813636,2016-01-06T13:42:25.934000+00:00,2016-02-29T07:00:59.423000+00:00,1289.31,1,0,3,rejected,Low,User_1
Application_681276588,2016-01-06T13:46:05.170000+00:00,2016-02-08T07:00:27.537000+00:00,785.24,0,0,2,rejected,High,User_4
